ドヒドイデ,ずぶとい,21.3
ドヒドイデ,しんちょう,18.6
ドヒドイデ,わんぱく,13.6
ドヒドイデ,なまいき,11.1
ドヒドイデ,のんき,4.4
ドヒドイデ,ひかえめ,0.6
ドヒドイデ,いじっぱり,0.5
ドヒドイデ,ゆうかん,0.2
ドヒドイデ,れいせい,0.2
ガラルヤドキング,おだやか,55.1
ガラルヤドキング,なまいき,17.9
ガラルヤドキング,ひかえめ,12.5
ガラルヤドキング,ずぶとい,8.8
ガラルヤドキング,のんき,2.8
ガラルヤドキング,れいせい,2.5
ガラルヤドキング,おっとり,0.1
ガラルヤドキング,しんちょう,0.1
ガラルヤドキング,おとなしい,0.1
ガラルヤドキング,おくびょう,0.0
ジュペッタ,いじっぱり,76.4
ジュペッタ,ゆうかん,17.8
ジュペッタ,ようき,1.8
ジュペッタ,わんぱく,1.4
ジュペッタ,しんちょう,0.8
ジュペッタ,のんき,0.4
ジュペッタ,やんちゃ,0.3
ジュペッタ,さみしがり,0.3
ジュペッタ,なまいき,0.2
ジュペッタ,ひかえめ,0.2
エンペルト,ひかえめ,52.8
エンペルト,なまいき,15.5
エンペルト,おだやか,10.5
エンペルト,ずぶとい,9.9
エンペルト,のんき,4.9
エンペルト,れいせい,2.3
エンペルト,おくびょう,1.1
エンペルト,わんぱく,1.0
エンペルト,しんちょう,0.7
エンペルト,おっとり,0.3
ローブシン,いじっぱり,91.6
ローブシン,ゆうかん,4.5
ローブシン,しんちょう,1.2
ローブシン,わんぱく,1.2
ローブシン,ようき,0.4
ローブシン,やんちゃ,0.3
ローブシン,のんき,0.2
ローブシン,なまいき,0.2
ローブシン,さみしがり,0.1
ローブシン,のうてんき,0.0
ユキメノコ,おくびょう,68.1
ユキメノコ,ひかえめ,27.0
ユキメノコ,ずぶとい,1.4
ユキメノコ,ようき,1.1
ユキメノコ,せっかち,0.6
ユキメノコ,おっとり,0.5
ユキメノコ,おだやか,0.4
ユキメノコ,いじっぱり,0.3
ユキメノコ,むじゃき,0.3
ユキメノコ,れいせい,0.1
バサギリ,ようき,52.2
バサギリ,いじっぱり,42.8
バサギリ,しんちょう,0.9
バサギリ,わんぱく,0.8
バサギリ,ゆうかん,0.8
バサギリ,むじゃき,0.6
バサギリ,やんちゃ,0.6
バサギリ,さみしがり,0.5
バサギリ,せっかち,0.3
バサギリ,まじめ,0.1
ポットデス,ずぶとい,65.6
ポットデス,おくびょう,18.7
ポットデス,ひかえめ,9.7
ポットデス,おだやか,4.1
ポットデス,おっとり,0.4
ポットデス,のんき,0.3
ポットデス,わんぱく,0.2
ポットデス,せっかち,0.2
ポットデス,むじゃき,0.1
ポットデス,ようき,0.1
ヘラクロス,いじっぱり,68.7
ヘラクロス,ようき,24.3
ヘラクロス,ゆうかん,5.1
ヘラクロス,わんぱく,0.8
ヘラクロス,しんちょう,0.3
ヘラクロス,やんちゃ,0.2
ヘラクロス,むじゃき,0.1
ヘラクロス,さみしがり,0.1
ヘラクロス,せっかち,0.1
ヘラクロス,ひかえめ,0.0
ホルード,いじっぱり,79.3
ホルード,ようき,19.2
ホルード,さみしがり,0.3
ホルード,わんぱく,0.3
ホルード,やんちゃ,0.2
ホルード,しんちょう,0.2
ホルード,ゆうかん,0.2
ホルード,せっかち,0.1
ホルード,のんき,0.1
ホルード,むじゃき,0.0
ヌメルゴン(ヒスイ),ひかえめ,39.7
ヌメルゴン(ヒスイ),おだやか,21.8
ヌメルゴン(ヒスイ),ずぶとい,19.4
ヌメルゴン(ヒスイ),なまいき,5.3
ヌメルゴン(ヒスイ),れいせい,3.4
ヌメルゴン(ヒスイ),のんき,3.0
ヌメルゴン(ヒスイ),わんぱく,2.7
ヌメルゴン(ヒスイ),しんちょう,1.7
ヌメルゴン(ヒスイ),いじっぱり,1.1
ヌメルゴン(ヒスイ),おくびょう,0.9
メタモン,のんき,25.6
メタモン,なまいき,14.7
メタモン,まじめ,6.2
